,Area Code,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,clusters,cluster
2380,603,-3.0,42.0,76.0,34.0,45.0,12.0,182.0,0.0,30.0,40.0,70.0,7,0,pink
2381,603,-3.0,43.0,78.0,35.0,46.0,13.0,204.0,0.0,30.0,40.0,70.0,7,0,pink
2382,603,0.0,49.0,89.0,40.0,49.0,15.0,219.0,10.0,30.0,50.0,80.0,7,0,pink
2383,603,-9.0,36.0,65.0,29.0,45.0,11.0,215.0,0.0,20.0,40.0,60.0,7,0,pink
2384,603,-12.0,30.0,54.0,24.0,42.0,9.0,212.0,0.0,20.0,30.0,50.0,7,0,pink
2385,603,-12.0,31.0,56.0,25.0,43.0,9.0,209.0,10.0,10.0,30.0,40.0,7,0,pink
2386,603,-3.0,42.0,76.0,34.0,45.0,12.0,211.0,0.0,30.0,40.0,70.0,7,0,pink
2387,603,-16.0,25.0,45.0,20.0,41.0,7.0,218.0,0.0,10.0,30.0,40.0,7,0,pink
2388,603,-12.0,36.0,73.0,29.0,46.0,11.0,169.0,0.0,20.0,40.0,60.0,7,0,pink
2389,603,-9.0,38.0,72.0,30.0,44.0,11.0,165.0,0.0,20.0,40.0,60.0,7,0,pink
2390,603,-6.0,42.0,80.0,33.0,46.0,12.0,162.0,0.0,30.0,40.0,70.0,7,0,pink
2391,603,-13.0,36.0,69.0,29.0,45.0,11.0,169.0,0.0,20.0,40.0,60.0,7,0,pink
2392,603,-4.0,42.0,75.0,34.0,42.0,12.0,182.0,0.0,30.0,40.0,70.0,7,0,pink
2393,603,-4.0,43.0,77.0,35.0,43.0,13.0,204.0,0.0,30.0,40.0,70.0,7,0,pink
2394,603,0.0,49.0,88.0,40.0,46.0,15.0,219.0,10.0,30.0,50.0,80.0,7,0,pink
2395,603,-12.0,36.0,64.0,29.0,42.0,11.0,215.0,0.0,20.0,40.0,60.0,7,0,pink
2396,603,-18.0,30.0,58.0,24.0,42.0,9.0,212.0,0.0,20.0,30.0,50.0,7,0,pink
2397,603,-18.0,31.0,60.0,25.0,43.0,9.0,209.0,10.0,10.0,30.0,40.0,7,0,pink
2398,603,-4.0,42.0,81.0,34.0,45.0,12.0,211.0,0.0,30.0,40.0,70.0,7,0,pink
2399,603,-24.0,25.0,48.0,20.0,41.0,7.0,218.0,0.0,10.0,30.0,40.0,7,0,pink
2400,607,350.0,374.0,664.0,249.0,138.0,87.0,2580.0,230.0,220.0,340.0,560.0,2,1,purple
2401,607,116.0,111.0,199.0,76.0,33.0,21.0,580.0,100.0,80.0,120.0,200.0,13,0,pink
2402,607,-208.0,-62.0,63.0,125.0,146.0,113.0,1118.0,-190.0,120.0,-60.0,60.0,5,0,pink
2403,607,111.0,238.0,483.0,245.0,127.0,93.0,1419.0,100.0,180.0,190.0,370.0,9,1,purple
2404,607,263.0,398.0,669.0,271.0,135.0,102.0,1727.0,220.0,200.0,320.0,520.0,9,1,purple
2405,607,309.0,453.0,747.0,294.0,144.0,111.0,1727.0,210.0,220.0,320.0,540.0,9,1,purple
2406,607,-120.0,-33.0,180.0,213.0,87.0,66.0,1214.0,-80.0,160.0,-20.0,140.0,10,0,pink
2407,607,-181.0,-37.0,196.0,235.0,87.0,72.0,2169.0,-90.0,170.0,-20.0,150.0,10,1,purple
2408,607,157.0,139.0,262.0,95.0,40.0,26.0,821.0,120.0,100.0,150.0,250.0,11,0,pink
2409,608,20.0,66.0,134.0,54.0,56.0,20.0,312.0,30.0,50.0,70.0,120.0,1,0,pink
2410,608,34.0,82.0,159.0,67.0,59.0,25.0,391.0,30.0,70.0,80.0,150.0,1,0,pink
2411,608,24.0,154.0,264.0,110.0,130.0,100.0,665.0,50.0,110.0,160.0,270.0,2,0,pink
2412,608,35.0,184.0,317.0,133.0,149.0,120.0,705.0,60.0,140.0,190.0,330.0,2,0,pink
2413,608,25.0,132.0,242.0,95.0,115.0,86.0,554.0,30.0,100.0,130.0,230.0,2,0,pink
2414,608,44.0,173.0,294.0,124.0,131.0,112.0,717.0,60.0,130.0,180.0,310.0,2,0,pink
2415,608,24.0,130.0,239.0,94.0,114.0,85.0,694.0,30.0,90.0,130.0,220.0,2,0,pink
2416,608,47.0,92.0,170.0,78.0,45.0,24.0,995.0,70.0,90.0,110.0,200.0,5,0,pink
2417,608,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,90.0,90.0,130.0,220.0,5,0,pink
2418,608,48.0,94.0,174.0,80.0,46.0,24.0,1055.0,120.0,110.0,140.0,250.0,5,0,pink
2419,608,58.0,82.0,161.0,69.0,43.0,21.0,965.0,50.0,80.0,90.0,170.0,5,0,pink
2420,608,65.0,92.0,168.0,78.0,42.0,24.0,995.0,70.0,90.0,110.0,200.0,5,0,pink
2421,608,21.0,43.0,76.0,33.0,22.0,10.0,577.0,30.0,30.0,50.0,80.0,6,0,pink
2422,608,19.0,32.0,60.0,24.0,19.0,7.0,567.0,30.0,30.0,40.0,70.0,6,0,pink
2423,608,62.0,82.0,129.0,48.0,34.0,14.0,351.0,50.0,40.0,70.0,110.0,8,0,pink
2424,608,47.0,72.0,121.0,49.0,25.0,13.0,779.0,50.0,40.0,60.0,100.0,9,0,pink
2425,608,50.0,75.0,126.0,51.0,25.0,14.0,857.0,60.0,40.0,70.0,110.0,9,0,pink
2426,608,44.0,48.0,91.0,33.0,21.0,9.0,777.0,50.0,20.0,50.0,70.0,9,0,pink
2427,608,47.0,89.0,150.0,61.0,42.0,19.0,390.0,50.0,50.0,80.0,130.0,11,0,pink
2428,608,73.0,89.0,168.0,61.0,44.0,19.0,390.0,50.0,50.0,80.0,130.0,11,0,pink
2429,608,56.0,77.0,137.0,52.0,39.0,16.0,376.0,40.0,40.0,70.0,110.0,11,0,pink
2430,608,46.0,67.0,120.0,46.0,36.0,14.0,454.0,30.0,30.0,60.0,90.0,11,0,pink
2431,608,-6.0,66.0,113.0,47.0,72.0,42.0,622.0,0.0,40.0,50.0,90.0,12,0,pink
2432,608,1.0,87.0,160.0,63.0,86.0,57.0,521.0,10.0,50.0,80.0,130.0,12,0,pink
2433,608,3.0,90.0,153.0,64.0,82.0,58.0,551.0,10.0,50.0,80.0,130.0,12,0,pink
2434,614,20.0,63.0,110.0,47.0,43.0,15.0,420.0,40.0,40.0,70.0,110.0,1,0,pink
2435,614,28.0,72.0,125.0,53.0,44.0,17.0,410.0,50.0,50.0,80.0,130.0,1,0,pink
2436,614,47.0,77.0,143.0,57.0,45.0,18.0,323.0,50.0,60.0,80.0,140.0,1,0,pink
2437,614,39.0,71.0,131.0,52.0,45.0,17.0,405.0,60.0,40.0,70.0,110.0,1,0,pink
2438,614,42.0,83.0,140.0,57.0,41.0,18.0,364.0,50.0,60.0,80.0,140.0,2,0,pink
2439,614,19.0,55.0,93.0,38.0,36.0,12.0,414.0,20.0,40.0,50.0,90.0,2,0,pink
2440,614,32.0,68.0,114.0,46.0,36.0,14.0,424.0,40.0,40.0,70.0,110.0,2,0,pink
2441,614,24.0,60.0,101.0,41.0,36.0,13.0,435.0,20.0,40.0,50.0,90.0,2,0,pink
2442,614,65.0,83.0,157.0,57.0,43.0,18.0,364.0,50.0,60.0,80.0,140.0,2,0,pink
2443,614,43.0,64.0,114.0,43.0,35.0,13.0,424.0,40.0,40.0,70.0,110.0,2,0,pink
2444,614,0.0,87.0,150.0,63.0,87.0,57.0,435.0,20.0,60.0,90.0,150.0,3,0,pink
2445,614,-3.0,75.0,129.0,54.0,78.0,49.0,427.0,20.0,50.0,80.0,130.0,3,0,pink
2446,614,-11.0,52.0,89.0,37.0,63.0,33.0,513.0,10.0,30.0,60.0,90.0,3,0,pink
2447,614,-4.0,74.0,134.0,52.0,77.0,47.0,509.0,20.0,50.0,80.0,130.0,3,0,pink
2448,614,-4.0,73.0,133.0,52.0,76.0,47.0,509.0,10.0,50.0,70.0,120.0,3,0,pink
2449,614,99.0,171.0,341.0,170.0,72.0,47.0,1091.0,140.0,190.0,210.0,400.0,5,1,purple
2450,614,140.0,163.0,346.0,162.0,69.0,45.0,1059.0,130.0,180.0,200.0,380.0,5,1,purple
2451,614,16.0,72.0,130.0,58.0,56.0,22.0,338.0,40.0,60.0,90.0,150.0,6,0,pink
2452,614,18.0,73.0,132.0,59.0,55.0,22.0,331.0,40.0,60.0,90.0,150.0,6,0,pink
2453,614,12.0,66.0,120.0,54.0,54.0,20.0,404.0,70.0,70.0,100.0,170.0,6,0,pink
2454,614,15.0,64.0,114.0,51.0,49.0,19.0,419.0,30.0,50.0,80.0,130.0,6,0,pink
2455,614,9.0,26.0,44.0,18.0,17.0,5.0,478.0,20.0,10.0,20.0,30.0,8,0,pink
2456,614,17.0,29.0,49.0,20.0,16.0,5.0,464.0,30.0,10.0,30.0,40.0,8,0,pink
2457,614,37.0,44.0,78.0,29.0,19.0,8.0,490.0,30.0,20.0,40.0,60.0,8,0,pink
2458,614,26.0,45.0,75.0,30.0,19.0,8.0,820.0,40.0,20.0,40.0,60.0,9,0,pink
2459,614,16.0,34.0,57.0,23.0,18.0,6.0,868.0,40.0,10.0,40.0,50.0,9,0,pink
2460,614,30.0,52.0,88.0,36.0,22.0,10.0,862.0,40.0,30.0,50.0,80.0,9,0,pink
2461,614,45.0,48.0,90.0,32.0,20.0,8.0,821.0,50.0,20.0,50.0,70.0,9,0,pink
2462,614,34.0,43.0,77.0,29.0,20.0,8.0,862.0,40.0,20.0,40.0,60.0,9,0,pink
2463,614,62.0,120.0,200.0,80.0,58.0,26.0,640.0,60.0,60.0,110.0,170.0,11,0,pink
2464,614,92.0,120.0,213.0,80.0,58.0,26.0,640.0,60.0,60.0,110.0,170.0,11,0,pink
2465,614,142.0,172.0,283.0,114.0,64.0,37.0,810.0,100.0,90.0,160.0,250.0,11,0,pink
2466,614,129.0,150.0,265.0,99.0,63.0,32.0,798.0,70.0,80.0,130.0,210.0,11,0,pink
2467,614,92.0,119.0,210.0,78.0,57.0,25.0,798.0,60.0,60.0,100.0,160.0,11,0,pink
2468,614,76.0,127.0,218.0,91.0,51.0,28.0,656.0,80.0,50.0,100.0,150.0,12,0,pink
2469,617,547.0,595.0,649.0,54.0,48.0,17.0,-1006.0,530.0,50.0,560.0,610.0,2,0,pink
2470,617,777.0,612.0,658.0,52.0,46.0,17.0,-2033.0,560.0,40.0,590.0,630.0,2,0,pink
2471,617,13.0,30.0,50.0,20.0,17.0,5.0,482.0,20.0,20.0,30.0,50.0,13,0,pink
2472,617,19.0,30.0,53.0,20.0,17.0,5.0,482.0,20.0,20.0,30.0,50.0,13,0,pink
2473,617,-12.0,65.0,117.0,52.0,77.0,47.0,458.0,10.0,40.0,70.0,110.0,5,0,pink
2474,617,-36.0,63.0,141.0,63.0,90.0,57.0,435.0,-10.0,60.0,60.0,120.0,5,0,pink
2475,617,15.0,69.0,124.0,55.0,54.0,20.0,410.0,20.0,40.0,50.0,90.0,9,0,pink
2476,617,29.0,49.0,82.0,33.0,20.0,9.0,870.0,40.0,30.0,50.0,80.0,11,0,pink
2477,617,34.0,43.0,77.0,29.0,20.0,8.0,862.0,30.0,30.0,40.0,70.0,11,0,pink
2478,617,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,100.0,130.0,150.0,280.0,7,1,purple
2479,617,156.0,171.0,382.0,170.0,75.0,47.0,1091.0,110.0,160.0,170.0,330.0,7,1,purple
2480,617,160.0,182.0,387.0,181.0,74.0,50.0,1283.0,120.0,170.0,180.0,350.0,7,1,purple
2481,618,222.0,270.0,461.0,195.0,101.0,64.0,956.0,180.0,200.0,280.0,480.0,2,1,purple
2482,618,122.0,185.0,312.0,127.0,63.0,40.0,671.0,140.0,130.0,190.0,320.0,3,0,pink
2483,618,220.0,336.0,589.0,253.0,116.0,83.0,1686.0,280.0,290.0,400.0,690.0,5,1,purple
2484,618,197.0,179.0,322.0,123.0,46.0,34.0,959.0,130.0,110.0,170.0,280.0,8,0,pink
2485,618,106.0,145.0,245.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,10,0,pink
2486,618,137.0,136.0,228.0,94.0,34.0,26.0,562.0,90.0,80.0,120.0,200.0,11,0,pink
2487,618,30.0,79.0,131.0,52.0,49.0,17.0,662.0,30.0,40.0,70.0,110.0,12,0,pink
2488,619,-56.0,3.0,116.0,113.0,59.0,36.0,2758.0,-50.0,130.0,0.0,130.0,1,1,purple
2489,619,71.0,102.0,181.0,68.0,54.0,22.0,559.0,40.0,40.0,70.0,110.0,13,0,pink
2490,619,153.0,152.0,254.0,104.0,38.0,29.0,871.0,120.0,80.0,140.0,220.0,8,0,pink
2491,619,192.0,185.0,309.0,127.0,43.0,35.0,1007.0,150.0,100.0,170.0,270.0,8,0,pink
2492,619,94.0,130.0,219.0,89.0,36.0,24.0,777.0,80.0,50.0,90.0,140.0,11,0,pink
2493,619,155.0,152.0,254.0,104.0,37.0,29.0,952.0,100.0,60.0,110.0,170.0,11,0,pink
2494,619,53.0,79.0,133.0,54.0,26.0,15.0,601.0,50.0,30.0,60.0,90.0,12,0,pink
2495,619,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,150.0,210.0,220.0,430.0,4,1,purple
2496,626,-40.0,28.0,141.0,104.0,55.0,33.0,685.0,-20.0,130.0,30.0,160.0,1,0,pink
2497,626,313.0,474.0,790.0,316.0,161.0,110.0,2580.0,450.0,390.0,590.0,980.0,2,1,purple
2498,626,247.0,390.0,650.0,260.0,143.0,91.0,2548.0,470.0,380.0,580.0,960.0,2,1,purple
2499,626,-137.0,-30.0,166.0,196.0,107.0,64.0,3139.0,-140.0,240.0,-40.0,200.0,3,2,dark purple
2500,626,-188.0,-27.0,156.0,173.0,100.0,57.0,3909.0,-130.0,200.0,-30.0,170.0,3,2,dark purple
2501,626,230.0,349.0,612.0,263.0,119.0,86.0,1433.0,220.0,250.0,330.0,580.0,6,1,purple
2502,626,105.0,145.0,245.0,100.0,40.0,28.0,981.0,110.0,80.0,130.0,210.0,8,0,pink
2503,626,89.0,124.0,210.0,86.0,35.0,24.0,1003.0,80.0,80.0,110.0,190.0,8,0,pink
2504,626,106.0,144.0,243.0,99.0,38.0,27.0,766.0,90.0,60.0,100.0,160.0,11,0,pink
2505,626,117.0,111.0,199.0,76.0,32.0,21.0,580.0,50.0,30.0,50.0,80.0,12,0,pink
2506,630,161.0,270.0,465.0,195.0,109.0,64.0,956.0,180.0,200.0,280.0,480.0,2,1,purple
2507,630,232.0,265.0,486.0,191.0,109.0,63.0,865.0,170.0,200.0,270.0,470.0,2,1,purple
2508,630,191.0,225.0,412.0,162.0,96.0,53.0,1148.0,140.0,170.0,230.0,400.0,2,1,purple
2509,630,102.0,158.0,267.0,109.0,56.0,34.0,585.0,120.0,110.0,170.0,280.0,3,0,pink
2510,630,135.0,204.0,345.0,141.0,69.0,45.0,764.0,160.0,140.0,220.0,360.0,3,0,pink
2511,630,150.0,222.0,376.0,154.0,72.0,49.0,817.0,170.0,160.0,230.0,390.0,3,0,pink
2512,630,122.0,185.0,312.0,127.0,63.0,40.0,830.0,130.0,120.0,180.0,300.0,3,0,pink
2513,630,262.0,392.0,687.0,295.0,130.0,97.0,1714.0,340.0,340.0,470.0,810.0,5,1,purple
2514,630,357.0,387.0,672.0,291.0,119.0,96.0,1742.0,340.0,330.0,470.0,800.0,5,1,purple
2515,630,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,290.0,290.0,390.0,680.0,5,1,purple
2516,630,140.0,228.0,456.0,228.0,88.0,63.0,1459.0,180.0,260.0,270.0,530.0,6,1,purple
2517,630,165.0,261.0,521.0,260.0,96.0,72.0,1559.0,210.0,300.0,310.0,610.0,6,1,purple
2518,630,157.0,251.0,501.0,250.0,94.0,70.0,1820.0,240.0,320.0,320.0,640.0,6,1,purple
2519,630,211.0,229.0,487.0,228.0,87.0,63.0,1436.0,180.0,260.0,270.0,530.0,6,1,purple
2520,630,220.0,239.0,509.0,239.0,91.0,66.0,1417.0,200.0,270.0,290.0,560.0,6,1,purple
2521,630,121.0,163.0,276.0,113.0,42.0,31.0,897.0,130.0,90.0,150.0,240.0,8,0,pink
2522,630,132.0,178.0,301.0,123.0,46.0,34.0,941.0,140.0,100.0,160.0,260.0,8,0,pink
2523,630,156.0,144.0,259.0,99.0,39.0,27.0,766.0,110.0,80.0,130.0,210.0,8,0,pink
2524,630,167.0,163.0,274.0,113.0,39.0,31.0,897.0,130.0,90.0,150.0,240.0,8,0,pink
2525,630,68.0,107.0,190.0,83.0,39.0,27.0,623.0,60.0,70.0,90.0,160.0,9,0,pink
2526,630,70.0,109.0,193.0,84.0,39.0,27.0,603.0,60.0,70.0,90.0,160.0,9,0,pink
2527,630,67.0,107.0,190.0,83.0,40.0,27.0,574.0,60.0,70.0,90.0,160.0,9,0,pink
2528,630,43.0,74.0,132.0,58.0,31.0,19.0,548.0,50.0,40.0,70.0,110.0,9,0,pink
2529,630,27.0,51.0,90.0,39.0,24.0,12.0,541.0,40.0,20.0,40.0,60.0,9,0,pink
2530,630,104.0,109.0,206.0,84.0,39.0,27.0,603.0,60.0,70.0,90.0,160.0,9,0,pink
2531,630,84.0,117.0,198.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,10,0,pink
2532,630,88.0,124.0,210.0,86.0,36.0,24.0,1003.0,80.0,80.0,110.0,190.0,10,0,pink
2533,630,184.0,178.0,298.0,123.0,42.0,34.0,947.0,140.0,100.0,160.0,260.0,10,0,pink
2534,630,125.0,118.0,212.0,81.0,34.0,22.0,588.0,80.0,60.0,110.0,170.0,11,0,pink
2535,630,79.0,79.0,142.0,54.0,26.0,15.0,601.0,50.0,40.0,70.0,110.0,11,0,pink
2536,630,59.0,114.0,189.0,75.0,55.0,24.0,549.0,50.0,60.0,100.0,160.0,12,0,pink
2537,630,49.0,102.0,170.0,68.0,53.0,22.0,559.0,40.0,50.0,90.0,140.0,12,0,pink
2538,630,59.0,114.0,189.0,75.0,55.0,24.0,659.0,50.0,60.0,90.0,150.0,12,0,pink
2539,630,47.0,101.0,168.0,67.0,54.0,22.0,677.0,40.0,50.0,80.0,130.0,12,0,pink
2540,630,61.0,96.0,159.0,64.0,48.0,21.0,593.0,50.0,50.0,90.0,140.0,12,0,pink
2541,630,59.0,90.0,160.0,60.0,50.0,19.0,656.0,40.0,50.0,80.0,130.0,12,0,pink
2542,631,276.0,428.0,712.0,284.0,152.0,99.0,2108.0,280.0,270.0,400.0,670.0,2,1,purple
2543,631,135.0,136.0,228.0,94.0,35.0,26.0,608.0,120.0,90.0,150.0,240.0,13,0,pink
2544,631,247.0,378.0,638.0,260.0,131.0,98.0,1558.0,200.0,190.0,300.0,490.0,9,1,purple
2545,631,204.0,331.0,576.0,245.0,127.0,93.0,1704.0,140.0,180.0,240.0,420.0,9,1,purple
2546,631,459.0,453.0,796.0,294.0,144.0,111.0,1727.0,210.0,220.0,320.0,540.0,9,1,purple
2547,631,-252.0,-75.0,175.0,239.0,95.0,74.0,4360.0,-100.0,130.0,-50.0,80.0,10,2,dark purple
2548,631,100.0,137.0,232.0,95.0,37.0,26.0,809.0,120.0,100.0,150.0,250.0,11,0,pink
2549,631,144.0,191.0,323.0,132.0,47.0,36.0,994.0,170.0,130.0,210.0,340.0,11,0,pink
2550,631,95.0,132.0,223.0,91.0,37.0,25.0,777.0,120.0,90.0,150.0,240.0,12,0,pink
2551,631,156.0,144.0,259.0,99.0,39.0,27.0,766.0,130.0,100.0,160.0,260.0,12,0,pink
2552,631,175.0,262.0,490.0,228.0,87.0,63.0,1459.0,200.0,210.0,270.0,480.0,7,1,purple
2553,631,318.0,415.0,675.0,260.0,97.0,72.0,1405.0,340.0,240.0,420.0,660.0,7,1,purple
2554,631,251.0,280.0,541.0,266.0,91.0,74.0,1355.0,190.0,250.0,280.0,530.0,7,1,purple
2555,636,39.0,105.0,190.0,85.0,66.0,32.0,494.0,40.0,90.0,100.0,190.0,2,0,pink
2556,636,31.0,93.0,169.0,76.0,62.0,28.0,613.0,40.0,80.0,90.0,170.0,2,0,pink
2557,636,68.0,90.0,176.0,75.0,44.0,23.0,956.0,60.0,70.0,100.0,170.0,3,0,pink
2558,636,52.0,77.0,151.0,65.0,42.0,20.0,1053.0,70.0,50.0,80.0,130.0,3,0,pink
2559,636,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,40.0,60.0,70.0,130.0,3,0,pink
2560,636,2.0,49.0,88.0,39.0,47.0,14.0,250.0,0.0,30.0,40.0,70.0,13,0,pink
2561,636,-6.0,42.0,80.0,33.0,46.0,12.0,190.0,0.0,20.0,40.0,60.0,13,0,pink
2562,636,41.0,65.0,109.0,44.0,24.0,12.0,844.0,50.0,50.0,70.0,120.0,5,0,pink
2563,636,57.0,65.0,108.0,44.0,22.0,12.0,844.0,50.0,50.0,70.0,120.0,5,0,pink
2564,636,40.0,49.0,82.0,34.0,19.0,9.0,890.0,40.0,30.0,60.0,90.0,5,0,pink
2565,636,56.0,61.0,110.0,42.0,23.0,11.0,771.0,60.0,40.0,80.0,120.0,6,0,pink
2566,636,43.0,53.0,88.0,36.0,20.0,10.0,828.0,40.0,40.0,60.0,100.0,6,0,pink
2567,636,40.0,48.0,86.0,33.0,21.0,9.0,836.0,50.0,40.0,60.0,100.0,6,0,pink
2568,636,-8.0,61.0,104.0,43.0,69.0,39.0,256.0,10.0,30.0,60.0,90.0,8,0,pink
2569,636,-7.0,62.0,106.0,44.0,69.0,40.0,325.0,10.0,30.0,60.0,90.0,8,0,pink
2570,636,-1.0,82.0,140.0,59.0,77.0,53.0,338.0,10.0,50.0,70.0,120.0,8,0,pink
2571,636,3.0,88.0,150.0,63.0,80.0,57.0,332.0,20.0,50.0,80.0,130.0,8,0,pink
2572,636,-32.0,18.0,106.0,88.0,50.0,27.0,715.0,-10.0,70.0,20.0,90.0,9,0,pink
2573,636,-33.0,25.0,141.0,116.0,58.0,35.0,1142.0,0.0,90.0,30.0,120.0,9,0,pink
2574,636,-18.0,40.0,142.0,93.0,52.0,28.0,840.0,10.0,70.0,40.0,110.0,9,0,pink
2575,636,-21.0,38.0,135.0,98.0,49.0,30.0,973.0,0.0,80.0,30.0,110.0,9,0,pink
2576,636,11.0,51.0,88.0,37.0,40.0,12.0,195.0,10.0,30.0,40.0,70.0,11,0,pink
2577,636,14.0,55.0,96.0,41.0,41.0,13.0,239.0,20.0,30.0,50.0,80.0,11,0,pink
2578,636,17.0,59.0,103.0,44.0,42.0,14.0,258.0,30.0,30.0,60.0,90.0,11,0,pink
2579,636,13.0,53.0,92.0,39.0,40.0,12.0,244.0,30.0,20.0,40.0,60.0,11,0,pink
2580,636,13.0,47.0,87.0,35.0,38.0,11.0,248.0,10.0,20.0,40.0,60.0,11,0,pink
2581,636,-3.0,42.0,76.0,34.0,45.0,12.0,211.0,0.0,20.0,40.0,60.0,12,0,pink
2582,641,18.0,35.0,58.0,23.0,17.0,6.0,843.0,30.0,20.0,40.0,60.0,1,0,pink
2583,641,19.0,38.0,63.0,25.0,19.0,7.0,851.0,30.0,20.0,40.0,60.0,1,0,pink
2584,641,10.0,25.0,41.0,16.0,15.0,4.0,851.0,20.0,10.0,30.0,40.0,1,0,pink
2585,641,5.0,34.0,62.0,28.0,29.0,8.0,965.0,20.0,20.0,40.0,60.0,2,0,pink
2586,641,6.0,35.0,63.0,28.0,29.0,8.0,958.0,20.0,20.0,40.0,60.0,2,0,pink
2587,641,8.0,34.0,69.0,28.0,30.0,8.0,965.0,20.0,20.0,40.0,60.0,2,0,pink
2588,641,9.0,35.0,67.0,28.0,29.0,8.0,961.0,20.0,20.0,40.0,60.0,2,0,pink
2589,641,11.0,38.0,69.0,32.0,28.0,9.0,996.0,20.0,30.0,40.0,70.0,2,0,pink
2590,641,12.0,38.0,74.0,31.0,30.0,9.0,1009.0,10.0,30.0,30.0,60.0,2,0,pink
2591,641,1.0,18.0,32.0,14.0,17.0,4.0,602.0,10.0,10.0,20.0,30.0,3,0,pink
2592,641,-2.0,13.0,23.0,10.0,15.0,3.0,598.0,10.0,0.0,10.0,10.0,3,0,pink
2593,641,-3.0,13.0,23.0,10.0,16.0,3.0,596.0,10.0,0.0,20.0,20.0,3,0,pink
2594,641,18.0,31.0,58.0,23.0,19.0,7.0,620.0,20.0,20.0,30.0,50.0,3,0,pink
2595,641,13.0,28.0,52.0,21.0,19.0,6.0,614.0,20.0,20.0,30.0,50.0,3,0,pink
2596,641,1.0,18.0,32.0,14.0,16.0,4.0,602.0,10.0,10.0,20.0,30.0,3,0,pink
2597,641,-3.0,13.0,25.0,10.0,15.0,3.0,598.0,10.0,0.0,10.0,10.0,3,0,pink
2598,641,13.0,29.0,49.0,20.0,16.0,5.0,808.0,20.0,20.0,30.0,50.0,5,0,pink
2599,641,27.0,35.0,62.0,23.0,17.0,6.0,800.0,50.0,20.0,50.0,70.0,5,0,pink
2600,641,31.0,43.0,43.0,0.0,12.0,0.0,559.0,40.0,0.0,50.0,50.0,6,0,pink
2601,641,32.0,43.0,43.0,0.0,11.0,0.0,344.0,40.0,0.0,50.0,50.0,6,0,pink
2602,641,202.0,312.0,546.0,234.0,110.0,77.0,1310.0,200.0,200.0,280.0,480.0,8,1,purple
2603,641,212.0,324.0,567.0,243.0,112.0,80.0,1260.0,210.0,200.0,290.0,490.0,8,1,purple
2604,641,241.0,362.0,634.0,272.0,121.0,89.0,1616.0,230.0,230.0,320.0,550.0,8,1,purple
2605,641,216.0,329.0,576.0,247.0,113.0,81.0,1744.0,200.0,230.0,300.0,530.0,8,1,purple
2606,641,315.0,312.0,611.0,234.0,116.0,77.0,1310.0,200.0,200.0,280.0,480.0,8,1,purple
2607,641,356.0,387.0,672.0,291.0,120.0,96.0,1742.0,240.0,250.0,340.0,590.0,8,1,purple
2608,641,291.0,304.0,567.0,228.0,108.0,75.0,1691.0,180.0,210.0,280.0,490.0,8,1,purple
2609,641,114.0,176.0,298.0,122.0,62.0,39.0,789.0,130.0,90.0,150.0,240.0,9,0,pink
2610,641,134.0,139.0,262.0,95.0,56.0,30.0,608.0,90.0,80.0,120.0,200.0,9,0,pink
2611,641,151.0,158.0,285.0,109.0,56.0,34.0,585.0,110.0,90.0,140.0,230.0,9,0,pink
2612,641,159.0,165.0,296.0,113.0,58.0,36.0,803.0,100.0,100.0,150.0,250.0,9,0,pink
2613,641,164.0,261.0,521.0,260.0,97.0,72.0,1715.0,150.0,220.0,230.0,450.0,11,1,purple
2614,641,155.0,249.0,498.0,249.0,94.0,69.0,1775.0,140.0,210.0,220.0,430.0,11,1,purple
2615,641,156.0,251.0,501.0,250.0,95.0,70.0,1820.0,120.0,210.0,200.0,410.0,11,1,purple
2616,641,209.0,229.0,487.0,228.0,88.0,63.0,1436.0,140.0,190.0,210.0,400.0,11,1,purple
2617,641,232.0,251.0,534.0,250.0,95.0,70.0,1820.0,120.0,210.0,200.0,410.0,11,1,purple
2618,641,216.0,360.0,654.0,294.0,144.0,111.0,1838.0,170.0,240.0,300.0,540.0,12,1,purple
2619,641,273.0,301.0,611.0,245.0,132.0,93.0,1419.0,160.0,210.0,270.0,480.0,12,1,purple
2620,641,251.0,294.0,569.0,240.0,125.0,91.0,1391.0,150.0,200.0,260.0,460.0,12,1,purple
2621,641,331.0,370.0,716.0,302.0,147.0,114.0,1783.0,210.0,250.0,340.0,590.0,12,1,purple
2622,641,257.0,300.0,581.0,245.0,127.0,93.0,1784.0,130.0,200.0,250.0,450.0,12,1,purple
2623,646,357.0,534.0,890.0,356.0,177.0,124.0,2476.0,350.0,340.0,500.0,840.0,2,1,purple
2624,646,407.0,454.0,749.0,302.0,148.0,105.0,2250.0,300.0,280.0,430.0,710.0,2,1,purple
2625,646,105.0,145.0,245.0,100.0,40.0,28.0,598.0,130.0,100.0,160.0,260.0,13,0,pink
